lat,lon,alt
55.474910599999994,10.3262068,50.0
55.474910699999995,10.326208399999999,50.0
55.4749097,10.3262097,50.0
55.47490859999999,10.3262086,50.0
55.47490889999999,10.326209399999998,50.0
55.474908,10.326209699999998,50.0
